,id,token,pos,check,paradigm_he,paradigm_lat,kwic,art,adj,noun,latin,chk_ann
212,491,קאמוניסטישע,ADJ,1,ע,-e,די קאמוניסטישע רעגירונג,di,k{a-o}m{u-o}nisstische,regir{u-o}ng,di k{a-o}m{u-o}nisstische regir{u-o}ng,NA
8980,4946,קאמוניסטן,NOUN,1,טן,-en,די יידישע קאמוניסטן,di,eidische,k{a-o}m{u-o}nisstn,di eidische k{a-o}m{u-o}nisstn,NA
281,647,קאָמוניקאַציע־,ADJ,1,ע,-e,דעם קאָמוניקאַציע־,dem,k{a-o}ָm{u-o}nik{a-o}ַzie־,NA,dem k{a-o}ָm{u-o}nik{a-o}ַzie־,NA
2030,4066,קאמיבאציע,ADJ,1,ע,-e,א קאמיבאציע פון,a,k{a-o}mi{b-v}{a-o}zie,von,a k{a-o}mi{b-v}{a-o}zie von,NA
1608,3239,"קאמיסיע,",ADJ,1,ע,-e,"א קאמיסיע,",a,"k{a-o}missie,",NA,"a k{a-o}missie,",NA
1603,3219,קאמיסיע.,ADJ,1,ע,-e,דער קאמיסיע.,der,k{a-o}missie.,NA,der k{a-o}missie.,NA
1660,3356,קאמע.,ADJ,1,NA,-e,א קאמע.,a,k{a-o}me.,NA,a k{a-o}me.,NA
1026,2028,קאמעדיע,ADJ,1,ע,-e,א קאמעדיע סצענע,a,k{a-o}medie,sszene,a k{a-o}medie sszene,NA
4847,9941,"קאמעדיע,",ADJ,1,ע,-e,"די קאמעדיע,",di,"k{a-o}medie,",NA,"di k{a-o}medie,",NA
7461,3066,קאמערע,NOUN,1,NA,-e,א בעסערע קאמערע,a,{b-v}essere,k{a-o}mere,a {b-v}essere k{a-o}mere,NA
11343,7809,קאמערצואלע,NOUN,1,לע,-le,א צענטראלע קאמערצואלע,a,zentr{a-o}le,k{a-o}merz{u-o}{a-o}le,a zentr{a-o}le k{a-o}merz{u-o}{a-o}le,NA
6956,2456,קאמפאזיטארן,NOUN,1,רן,-en,די חשובסטע קאמפאזיטארן,di,chsch{u-o}{b-v}sste,k{a-o}m{p-f}{a-o}sit{a-o}rn,di chsch{u-o}{b-v}sste k{a-o}m{p-f}{a-o}sit{a-o}rn,NA
11928,8531,קאמפאזיציע,NOUN,1,ע,-e,די געאלאגישע קאמפאזיציע,di,ge{a-o}l{a-o}gische,k{a-o}m{p-f}{a-o}sizie,di ge{a-o}l{a-o}gische k{a-o}m{p-f}{a-o}sizie,NA
8864,4813,קאמפאנענטן,NOUN,1,טן,-en,די כעמישע קאמפאנענטן,di,{k-ch}emische,k{a-o}m{p-f}{a-o}nentn,di {k-ch}emische k{a-o}m{p-f}{a-o}nentn,NA
11162,7573,קאָמפּאָנענטן,NOUN,1,טן,-en,די דייטשישע קאָמפּאָנענטן,di,deitschische,k{a-o}ָm{p-f}ּaָnentn,di deitschische k{a-o}ָm{p-f}ּaָnentn,NA
2018,4049,קאמפוטאציע,ADJ,1,ע,-e,דער קאמפוטאציע פון,der,k{a-o}m{p-f}{u-o}t{a-o}zie,von,der k{a-o}m{p-f}{u-o}t{a-o}zie von,NA
761,1575,קאמפלעטע,ADJ,1,NA,-e,א קאמפלעטע סיסטעם,a,k{a-o}m{p-f}lete,ssisstem,a k{a-o}m{p-f}lete ssisstem,NA
3143,6399,קאמפלעקסע,ADJ,1,NA,-e,א קאמפלעקסע באוואסערונג,a,k{a-o}m{p-f}leksse,{b-v}{a-o}w{a-o}sser{u-o}ng,a k{a-o}m{p-f}leksse {b-v}{a-o}w{a-o}sser{u-o}ng,NA
5269,483,קאמפן,NOUN,1,פן,-en,די לעגלע קאמפן,di,legle,k{a-o}m{p-f}n,di legle k{a-o}m{p-f}n,NA
1756,3577,קאמפרעסטע,ADJ,1,NA,-e,די קאמפרעסטע גאז,di,k{a-o}m{p-f}resste,g{a-o}s,di k{a-o}m{p-f}resste g{a-o}s,1
156,389,קאנאדישע,ADJ,1,ע,-e,די קאנאדישע פראיעקט,di,k{a-o}n{a-o}dische,{p-f}riekt,di k{a-o}n{a-o}dische {p-f}riekt,NA
4133,8470,קאנאדע־,ADJ,1,NA,-e,דעם קאנאדע־,dem,k{a-o}n{a-o}de־,NA,dem k{a-o}n{a-o}de־,NA
1997,4009,קאנאנדע,ADJ,1,NA,-e,די קאנאנדע געגנט,di,k{a-o}n{a-o}nde,gegnt,di k{a-o}n{a-o}nde gegnt,1
11224,7645,קאָנגרעסן,NOUN,1,סן,-en,די קומענדיקע קאָנגרעסן,di,k{u-o}mendike,k{a-o}ָngressn,di k{u-o}mendike k{a-o}ָngressn,NA
4703,9586,קאָנורבאציע,ADJ,1,ע,-e,א קאָנורבאציע אין,a,k{a-o}ָn{u-o}r{b-v}{a-o}zie,in,a k{a-o}ָn{u-o}r{b-v}{a-o}zie in,NA
106,249,קאנטינענטאלע,ADJ,1,לע,-le,די קאנטינענטאלע פאראייניגטע,di,k{a-o}ntinent{a-o}le,{p-f}{a-o}riinigte,di k{a-o}ntinent{a-o}le {p-f}{a-o}riinigte,NA
3206,6537,קאנטע,ADJ,1,NA,-e,אן קאנטע מיט,an,k{a-o}nte,mit,an k{a-o}nte mit,NA
4631,9474,"קאנטע,",ADJ,1,NA,-e,"דער קאנטע,",der,"k{a-o}nte,",NA,"der k{a-o}nte,",NA
4531,9291,"קאנטער-אטאקע,",ADJ,1,טע,-e,"א קאנטער-אטאקע,",a,"k{a-o}nter-{a-o}t{a-o}ke,",NA,"a k{a-o}nter-{a-o}t{a-o}ke,",NA
2519,5093,קאנטער-ניתבע,ADJ,1,טע,-e,א קאנטער-ניתבע און,a,k{a-o}nter-nit{b-v}e,a{u-o}n,a k{a-o}nter-nit{b-v}e a{u-o}n,NA
7131,2671,קאנטעראטאקע,NOUN,1,קע,-e,א סוקסעספולע קאנטעראטאקע,a,ss{u-o}kssess{p-f}{u-o}le,k{a-o}nter{a-o}t{a-o}ke,a ss{u-o}kssess{p-f}{u-o}le k{a-o}nter{a-o}t{a-o}ke,NA
436,955,קאנטראווערסיאלע,ADJ,1,לע,-le,א קאנטראווערסיאלע ענין,a,k{a-o}ntr{a-o}werssi{a-o}le,enin,a k{a-o}ntr{a-o}werssi{a-o}le enin,NA
1732,3510,קאנטראווערסיע,ADJ,1,ע,-e,א קאנטראווערסיע איבער,a,k{a-o}ntr{a-o}werssie,i{b-v}er,a k{a-o}ntr{a-o}werssie i{b-v}er,NA
2101,4214,"קאנטראווערסיע,",ADJ,1,ע,-e,"א קאנטראווערסיע,",a,"k{a-o}ntr{a-o}werssie,",NA,"a k{a-o}ntr{a-o}werssie,",NA
4707,9592,קאנטראלע־,ADJ,1,לע,-le,דער קאנטראלע־,der,k{a-o}ntr{a-o}le־,NA,der k{a-o}ntr{a-o}le־,NA
10008,6176,קאָנסאָנאַנטן,NOUN,1,טן,-en,די אַנדערע קאָנסאָנאַנטן,di,aַndere,k{a-o}ָnss{a-o}ָn{a-o}ַntn,di aַndere k{a-o}ָnss{a-o}ָn{a-o}ַntn,NA
5444,684,קאָנסומענטן,NOUN,1,טן,-en,די פֿאַרשײדענע קאָנסומענטן,di,{p-f}ֿaַrschײdene,k{a-o}ָnss{u-o}mentn,di {p-f}ֿaַrschײdene k{a-o}ָnss{u-o}mentn,NA
4030,8214,קאנסטיטוצאנעלע,ADJ,1,לע,-le,א קאנסטיטוצאנעלע מאנארכיע,a,k{a-o}nsstit{u-o}z{a-o}nele,m{a-o}n{a-o}r{k-ch}ie,a k{a-o}nsstit{u-o}z{a-o}nele m{a-o}n{a-o}r{k-ch}ie,NA
3389,6906,קאנסטיטוציע.,ADJ,1,ע,-e,די קאנסטיטוציע.,di,k{a-o}nsstit{u-o}zie.,NA,di k{a-o}nsstit{u-o}zie.,NA
2995,6119,קאנסטעלאציע,ADJ,1,ע,-e,"דער קאנסטעלאציע """,der,k{a-o}nsstel{a-o}zie,,"der k{a-o}nsstel{a-o}zie """,NA
3448,7037,קאנסיטוציע,ADJ,1,ע,-e,די קאנסיטוציע און,di,k{a-o}nssit{u-o}zie,a{u-o}n,di k{a-o}nssit{u-o}zie a{u-o}n,NA
9286,5296,קאנססטיטוציע,NOUN,1,ע,-e,א נייע קאנססטיטוציע,a,neie,k{a-o}nsssstit{u-o}zie,a neie k{a-o}nsssstit{u-o}zie,NA
9493,5546,קאנסענטראציע,NOUN,1,ע,-e,א גרויסע קאנסענטראציע,a,gr{u-o}isse,k{a-o}nssentr{a-o}zie,a gr{u-o}isse k{a-o}nssentr{a-o}zie,NA
2413,4861,קאנסערוואטאריע,ADJ,1,ע,-e,דער קאנסערוואטאריע אין,der,k{a-o}nsserw{a-o}t{a-o}rie,in,der k{a-o}nsserw{a-o}t{a-o}rie in,NA
5268,482,קאנספיראציע,NOUN,1,ע,-e,א לעגאלע קאנספיראציע,a,leg{a-o}le,k{a-o}nss{p-f}ir{a-o}zie,a leg{a-o}le k{a-o}nss{p-f}ir{a-o}zie,NA
6086,1420,קאנסקעווענסן,NOUN,1,סן,-en,די דירעקטע קאנסקעווענסן,di,direkte,k{a-o}nsskewenssn,di direkte k{a-o}nsskewenssn,NA
3459,7066,קאנע,ADJ,1,ע,-e,א קאנע וואסער,a,k{a-o}ne,w{a-o}sser,a k{a-o}ne w{a-o}sser,NA
2335,4710,קאנפעדעראציע,ADJ,1,ע,-e,די קאנפעדעראציע שטאטן,di,k{a-o}n{p-f}eder{a-o}zie,scht{a-o}tn,di k{a-o}n{p-f}eder{a-o}zie scht{a-o}tn,NA
2315,4664,קאנפראטציע,ADJ,1,ע,-e,א קאנפראטציע פיגור,a,k{a-o}n{p-f}r{a-o}tzie,{p-f}ig{u-o}r,a k{a-o}n{p-f}r{a-o}tzie {p-f}ig{u-o}r,NA
618,1300,קאנצעטראציע,ADJ,1,ע,-e,די קאנצעטראציע לאגער,di,k{a-o}nzetr{a-o}zie,l{a-o}ger,di k{a-o}nzetr{a-o}zie l{a-o}ger,NA
412,916,קאנצעלאריע,ADJ,1,ע,-e,דער קאנצעלאריע אין,der,k{a-o}nzel{a-o}rie,in,der k{a-o}nzel{a-o}rie in,NA
11950,8554,קאנצענטרירטע,NOUN,1,NA,-e,א שארפערע קאנצענטרירטע,a,sch{a-o}r{p-f}ere,k{a-o}nzentrirte,a sch{a-o}r{p-f}ere k{a-o}nzentrirte,NA
5415,648,קאנצעסיע,NOUN,1,ע,-e,די צייטווייליגע קאנצעסיע,di,zeitweilige,k{a-o}nzessie,di zeitweilige k{a-o}nzessie,NA
2726,5515,קאנראווערסאלע,ADJ,1,לע,-le,די קאנראווערסאלע שבח,di,k{a-o}nr{a-o}werss{a-o}le,sch{b-v}ch,di k{a-o}nr{a-o}werss{a-o}le sch{b-v}ch,NA
4372,9004,קאסטילע,ADJ,1,לע,-le,דאס קאסטילע קעניגרייך,d{a-o}ss,k{a-o}sstile,kenigreich,d{a-o}ss k{a-o}sstile kenigreich,NA
7398,2988,קאסטן,NOUN,1,טן,-en,די הויכע קאסטן,di,h{u-o}i{k-ch}e,k{a-o}sstn,di h{u-o}i{k-ch}e k{a-o}sstn,NA
3499,7144,קאסמאלאגיע,ADJ,1,ע,-e,דער קאסמאלאגיע וואס,der,k{a-o}ssm{a-o}l{a-o}gie,w{a-o}ss,der k{a-o}ssm{a-o}l{a-o}gie w{a-o}ss,1
3502,7147,קאסמאלאגישע,ADJ,1,ע,-e,דעם קאסמאלאגישע פרינציפ,dem,k{a-o}ssm{a-o}l{a-o}gische,{p-f}rinzi{p-f},dem k{a-o}ssm{a-o}l{a-o}gische {p-f}rinzi{p-f},NA
117,281,קאסמאס-סאנשע,ADJ,1,ע,-e,די קאסמאס-סאנשע ניו,di,k{a-o}ssm{a-o}ss-ss{a-o}nsche,ni{u-o},di k{a-o}ssm{a-o}ss-ss{a-o}nsche ni{u-o},NA
7624,3292,קאסמאפאליטישע,NOUN,1,ע,-e,א גרויסע קאסמאפאליטישע,a,gr{u-o}isse,k{a-o}ssm{a-o}{p-f}{a-o}litische,a gr{u-o}isse k{a-o}ssm{a-o}{p-f}{a-o}litische,NA
559,1187,קאסע,ADJ,1,NA,-e,דער קאסע פון,der,k{a-o}sse,von,der k{a-o}sse von,NA
1749,3564,קאסע.,ADJ,1,NA,-e,א קאסע.,a,k{a-o}sse.,NA,a k{a-o}sse.,NA
131,319,קאסעטע,ADJ,1,סע,-e,די קאסעטע איז,di,k{a-o}ssete,is,di k{a-o}ssete is,NA
2702,5456,קאפווערדישע,ADJ,1,ע,-e,די קאפווערדישע אינזלען,di,k{a-o}{p-f}werdische,inslen,di k{a-o}{p-f}werdische inslen,1
2754,5571,קאפיטאליזאציע,ADJ,1,ע,-e,די קאפיטאליזאציע פון,di,k{a-o}{p-f}it{a-o}lis{a-o}zie,von,di k{a-o}{p-f}it{a-o}lis{a-o}zie von,NA
2821,5754,קאפיטאליסטישע,ADJ,1,ע,-e,די קאפיטאליסטישע עקאנאמיעס,di,k{a-o}{p-f}it{a-o}lisstische,ek{a-o}n{a-o}miess,di k{a-o}{p-f}it{a-o}lisstische ek{a-o}n{a-o}miess,NA
8694,4606,קאפל,NOUN,1,פל,-el,די צוקונפטע קאפל,di,z{u-o}k{u-o}n{p-f}te,k{a-o}{p-f}l,di z{u-o}k{u-o}n{p-f}te k{a-o}{p-f}l,NA
1616,3260,קאפעליע,ADJ,1,ע,-e,א קאפעליע בחורים,a,k{a-o}{p-f}elie,{b-v}ch{u-o}rim,a k{a-o}{p-f}elie {b-v}ch{u-o}rim,NA
1046,2066,קאפעלע,ADJ,1,לע,-le,דער קאפעלע זענען,der,k{a-o}{p-f}ele,senen,der k{a-o}{p-f}ele senen,NA
1661,3360,קאראאיבישע,ADJ,1,ע,-e,די קאראאיבישע אינזלען,di,k{a-o}r{a-o}i{b-v}ische,inslen,di k{a-o}r{a-o}i{b-v}ische inslen,1
4114,8413,קאראיבישע,ADJ,1,ע,-e,די קאראיבישע אינזלען,di,k{a-o}ri{b-v}ische,inslen,di k{a-o}ri{b-v}ische inslen,1
1801,3643,קארגע,ADJ,1,NA,-e,א קארגע 25,a,k{a-o}rge,25,a k{a-o}rge 25,NA
4457,9180,קאַריבישע,ADJ,1,ע,-e,די קאַריבישע אינזלען,di,k{a-o}ַri{b-v}ische,inslen,di k{a-o}ַri{b-v}ische inslen,1
8501,4359,קאריזמע,NOUN,1,NA,-e,א שטארקע קאריזמע,a,scht{a-o}rke,k{a-o}risme,a scht{a-o}rke k{a-o}risme,NA
3351,6848,קאַריערע,ADJ,1,NA,-e,דער קאַריערע פֿון,der,k{a-o}ַriere,{p-f}ֿ{u-o}n,der k{a-o}ַriere {p-f}ֿ{u-o}n,NA
7834,3572,קארן,NOUN,1,רן,-en,די אלגעמיינע קארן,di,{a-o}lgemeine,k{a-o}rn,di {a-o}lgemeine k{a-o}rn,NA
4709,9595,קארפאראציע,ADJ,1,ע,-e,דער קארפאראציע פון,der,k{a-o}r{p-f}{a-o}r{a-o}zie,von,der k{a-o}r{p-f}{a-o}r{a-o}zie von,NA
4637,9482,קאשע,ADJ,1,ע,-e,א קאשע מיט,a,k{a-o}sche,mit,a k{a-o}sche mit,NA
3964,8095,קבועדיקע,ADJ,1,NA,-e,א קבועדיקע שול,a,k{b-v}{u-o}edike,sch{u-o}l,a k{b-v}{u-o}edike sch{u-o}l,NA
4132,8469,קביעות''דיגע,ADJ,1,NA,-e,די קביעות''דיגע כאר,di,k{b-v}ie{u-o}t''dige,{k-ch}{a-o}r,di k{b-v}ie{u-o}t''dige {k-ch}{a-o}r,NA
2020,4051,קוואדראטישע,ADJ,1,ע,-e,די קוואדראטישע גלייכונג,di,kw{a-o}dr{a-o}tische,glei{k-ch}{u-o}ng,di kw{a-o}dr{a-o}tische glei{k-ch}{u-o}ng,NA
4265,8753,קוואליפיקאציע,ADJ,1,ע,-e,די קוואליפיקאציע צו,di,kw{a-o}li{p-f}ik{a-o}zie,z{u-o},di kw{a-o}li{p-f}ik{a-o}zie z{u-o},NA
3508,7155,קויאוויע-פאמעראניע,ADJ,1,"c(""ע"", ""ע"")",-e,דער קויאוויע-פאמעראניע וואויוואדעשאפט,der,k{u-o}i{a-o}wie-{p-f}{a-o}mer{a-o}nie,w{a-o}{u-o}iw{a-o}desch{a-o}{p-f}t,der k{u-o}i{a-o}wie-{p-f}{a-o}mer{a-o}nie w{a-o}{u-o}iw{a-o}desch{a-o}{p-f}t,NA
10854,7204,קולטורן,NOUN,1,רן,-en,די אוראלטע קולטורן,di,a{u-o}r{a-o}lte,k{u-o}lt{u-o}rn,di a{u-o}r{a-o}lte k{u-o}lt{u-o}rn,NA
916,1836,"קולטורעלע,",ADJ,1,לע,-le,"די קולטורעלע,",di,"k{u-o}lt{u-o}rele,",NA,"di k{u-o}lt{u-o}rele,",NA
1976,3972,קומעדיגע,ADJ,1,NA,-e,די קומעדיגע באפעל,di,k{u-o}medige,{b-v}{a-o}{p-f}el,di k{u-o}medige {b-v}{a-o}{p-f}el,NA
222,508,קומענדיגע,ADJ,1,גע,-e,די קומענדיגע יארן,di,k{u-o}mendige,i{a-o}rn,di k{u-o}mendige i{a-o}rn,NA
563,1196,קומענדיקע,ADJ,1,NA,-e,די קומענדיקע לאקאלע,di,k{u-o}mendike,l{a-o}k{a-o}le,di k{u-o}mendike l{a-o}k{a-o}le,NA
6988,2499,קונדן,NOUN,1,דן,-en,די קרעטשמע קונדן,di,kretschme,k{u-o}ndn,di kretschme k{u-o}ndn,NA
1959,3943,קונפדעריציע,ADJ,1,ע,-e,א קונפדעריציע אל,a,k{u-o}n{p-f}derizie,{a-o}l,a k{u-o}n{p-f}derizie {a-o}l,NA
3187,6493,קופע,ADJ,1,NA,-e,די קופע און,di,k{u-o}{p-f}e,a{u-o}n,di k{u-o}{p-f}e a{u-o}n,NA
1809,3656,קורצסטע,ADJ,1,NA,-e,די קורצסטע אינטערסטעיט,di,k{u-o}rzsste,interssteit,di k{u-o}rzsste interssteit,NA
274,637,קורצע,ADJ,1,ע,-e,א קורצע ידיעה,a,k{u-o}rze,idieh,a k{u-o}rze idieh,NA
2895,5903,קורצע.,ADJ,1,ע,-e,א קורצע.,a,k{u-o}rze.,NA,a k{u-o}rze.,NA
3550,7234,קיינעם,ADJ,1,עם,-em,אן קיינעם אינדערמיט,an,keinem,indermit,an keinem indermit,NA
2614,5252,קינסטלערישע,ADJ,1,ע,-e,די קינסטלערישע אױסשטעלונגען,di,kinsstlerische,{a-o}ױssschtel{u-o}ngen,di kinsstlerische {a-o}ױssschtel{u-o}ngen,NA
3539,7217,"קירכע,",ADJ,1,NA,-e,"דער קירכע,",der,"kir{k-ch}e,",NA,"der kir{k-ch}e,",NA
4476,9209,קירכע.,ADJ,1,NA,-e,א קירכע.,a,kir{k-ch}e.,NA,a kir{k-ch}e.,NA
4682,9551,קירצערע,ADJ,1,כע,-e,די קירצערע זיין,di,kirzere,sein,di kirzere sein,NA
10566,6841,קישקע,NOUN,1,כע,-e,די גראבע קישקע,di,gr{a-o}{b-v}e,kischke,di gr{a-o}{b-v}e kischke,NA
3347,6843,קישקע.,ADJ,1,רע,-e,דער קישקע.,der,kischke.,NA,der kischke.,NA
2499,5054,קלאגע.,ADJ,1,קע,-e,דעם קלאגע.,dem,kl{a-o}ge.,NA,dem kl{a-o}ge.,NA
4689,9561,קלאַסיפיקאַציע,ADJ,1,ע,-e,די קלאַסיפיקאַציע פון,di,kl{a-o}ַssi{p-f}ik{a-o}ַzie,von,di kl{a-o}ַssi{p-f}ik{a-o}ַzie von,NA
2060,4124,קלאסישע,ADJ,1,ע,-e,די קלאסישע לערן-ספרים,di,kl{a-o}ssische,lern-ss{p-f}rim,di kl{a-o}ssische lern-ss{p-f}rim,NA
2611,5248,קלאַסישע,ADJ,1,ע,-e,די קלאַסישע שפּראַכן,di,kl{a-o}ַssische,sch{p-f}ּr{a-o}ַ{k-ch}n,di kl{a-o}ַssische sch{p-f}ּr{a-o}ַ{k-ch}n,NA
1958,3942,קלאר''ע,ADJ,1,ע,-e,א קלאר''ע היעריכיע,a,kl{a-o}r''e,hieri{k-ch}ie,a kl{a-o}r''e hieri{k-ch}ie,NA
1232,2449,קלארסטע,ADJ,1,NA,-e,דאס קלארסטע און,d{a-o}ss,kl{a-o}rsste,a{u-o}n,d{a-o}ss kl{a-o}rsste a{u-o}n,NA
365,808,קלוגע,ADJ,1,NA,-e,די קלוגע לייט,di,kl{u-o}ge,leit,di kl{u-o}ge leit,NA
2825,5759,קליטארע,ADJ,1,NA,-e,די קליטארע אין,di,klit{a-o}re,in,di klit{a-o}re in,NA
263,612,קליינעם,ADJ,1,עם,-em,א קליינעם פארנעם,a,kleinem,{p-f}{a-o}rnem,a kleinem {p-f}{a-o}rnem,NA
2481,5007,קלינישע,ADJ,1,ע,-e,די קלינישע צייכענען,di,klinische,zei{k-ch}enen,di klinische zei{k-ch}enen,NA
2949,6005,קלעבעדיגע,ADJ,1,NA,-e,דאס קלעבעדיגע באשטאנדטייל,d{a-o}ss,kle{b-v}edige,{b-v}{a-o}scht{a-o}ndteil,d{a-o}ss kle{b-v}edige {b-v}{a-o}scht{a-o}ndteil,NA
4216,8645,קלענסטע:,ADJ,1,NA,-e,די קלענסטע:,di,klensste:,NA,di klensste:,NA
3366,6878,קמיע,ADJ,1,ע,-e,די קמיע האבן,di,kmie,h{a-o}{b-v}n,di kmie h{a-o}{b-v}n,NA
4818,9875,קנאפע,ADJ,1,NA,-e,א קנאפע ידיעה,a,kn{a-o}{p-f}e,idieh,a kn{a-o}{p-f}e idieh,NA
9213,5210,קנעכן,NOUN,1,כן,-en,די ספעציעלע קנעכן,di,ss{p-f}eziele,kne{k-ch}n,di ss{p-f}eziele kne{k-ch}n,NA
8809,4749,קנעפל,NOUN,1,פל,-el,די בלויע קנעפל,di,{b-v}l{u-o}ie,kne{p-f}l,di {b-v}l{u-o}ie kne{p-f}l,NA
975,1929,קע,ADJ,1,NA,-e,די קע גע,di,ke,ge,di ke ge,NA
7598,3257,קעגן,NOUN,1,גן,-en,די קאנסטיטוציע קעגן,di,k{a-o}nsstit{u-o}zie,kegn,di k{a-o}nsstit{u-o}zie kegn,NA
2810,5722,קעגנזייטיגע,ADJ,1,NA,-e,די קעגנזייטיגע צוזאגן,di,kegnseitige,z{u-o}s{a-o}gn,di kegnseitige z{u-o}s{a-o}gn,NA
2414,4862,קעלטסטע,ADJ,1,NA,-e,די קעלטסטע ארט,di,keltsste,{a-o}rt,di keltsste {a-o}rt,NA
1023,2021,קעניגליכע,ADJ,1,NA,-e,דער קעניגליכע משפחה,der,kenigli{k-ch}e,msch{p-f}chh,der kenigli{k-ch}e msch{p-f}chh,NA
10479,6738,קעניגלעכע,NOUN,1,NA,-e,די בריטישע קעניגלעכע,di,{b-v}ritische,kenigle{k-ch}e,di {b-v}ritische kenigle{k-ch}e,NA
6606,2026,קעניגן,NOUN,1,גן,-en,די קריסטליכע קעניגן,di,krisstli{k-ch}e,kenign,di krisstli{k-ch}e kenign,NA
349,769,קעניגע,ADJ,1,כע,-e,די קעניגע דער,di,kenige,der,di kenige der,NA
4519,9277,קענעדישע,ADJ,1,ע,-e,די קענעדישע קעלט,di,kenedische,kelt,di kenedische kelt,NA
5195,396,קעפל,NOUN,1,פל,-el,אן אייניקע קעפל,an,iinike,ke{p-f}l,an iinike ke{p-f}l,NA
7689,3393,קערן,NOUN,1,רן,-en,אן אייזערנעם קערן,an,iisernem,kern,an iisernem kern,NA
1193,2377,קערפערישע,ADJ,1,ע,-e,א קערפערישע ארבעט,a,ker{p-f}erische,{a-o}r{b-v}et,a ker{p-f}erische {a-o}r{b-v}et,NA
1196,2381,קערפערליכע,ADJ,1,NA,-e,די קערפערליכע בלוט,di,ker{p-f}erli{k-ch}e,{b-v}l{u-o}t,di ker{p-f}erli{k-ch}e {b-v}l{u-o}t,NA
4501,9244,קראָאַטישע,ADJ,1,ע,-e,די קראָאַטישע ברעג,di,kr{a-o}ָaַtische,{b-v}reg,di kr{a-o}ָaַtische {b-v}reg,NA
5884,1184,קראנטע,NOUN,1,NA,-e,די גוטע קראנטע,di,g{u-o}te,kr{a-o}nte,di g{u-o}te kr{a-o}nte,NA
6872,2367,קראנקייטן,NOUN,1,טן,-en,די פילע קראנקייטן,di,{p-f}ile,kr{a-o}nkeitn,di {p-f}ile kr{a-o}nkeitn,NA
4915,51,קראפטן,NOUN,1,טן,-en,די געמיינזאמע קראפטן,di,gemeins{a-o}me,kr{a-o}{p-f}tn,di gemeins{a-o}me kr{a-o}{p-f}tn,NA
10880,7241,קריטיקישע,NOUN,1,ע,-e,א וויסנשאפטלעכע קריטיקישע,a,wissnsch{a-o}{p-f}tle{k-ch}e,kritikische,a wissnsch{a-o}{p-f}tle{k-ch}e kritikische,NA
5727,1009,קרייזן,NOUN,1,זן,-en,די דאזיגע קרייזן,di,d{a-o}sige,kreisn,di d{a-o}sige kreisn,NA
198,454,קרימינאלע,ADJ,1,לע,-le,די קרימינאלע געזעצן,di,krimin{a-o}le,gesezn,di krimin{a-o}le gesezn,NA
1025,2026,קריסטליכע,ADJ,1,NA,-e,די קריסטליכע קעניגן,di,krisstli{k-ch}e,kenign,di krisstli{k-ch}e kenign,NA
4199,8608,קריסטליכע.,ADJ,1,NA,-e,די קריסטליכע.,di,krisstli{k-ch}e.,NA,di krisstli{k-ch}e.,NA
2809,5707,קריסטלעכע,ADJ,1,כע,-e,די קריסטלעכע רעליגיע,di,krisstle{k-ch}e,religie,di krisstle{k-ch}e religie,NA
12476,9175,קריסטן,NOUN,1,טן,-en,די ארטאדאקסישע קריסטן,di,{a-o}rt{a-o}d{a-o}kssische,krisstn,di {a-o}rt{a-o}d{a-o}kssische krisstn,NA
7003,2516,קרן,NOUN,1,רן,-en,די ארגאניזאציע קרן,di,{a-o}rg{a-o}nis{a-o}zie,krn,di {a-o}rg{a-o}nis{a-o}zie krn,NA
1259,2499,קרעטשמע,ADJ,1,NA,-e,די קרעטשמע קונדן,di,kretschme,k{u-o}ndn,di kretschme k{u-o}ndn,NA
1264,2505,קרעטשמע.,ADJ,1,NA,-e,די קרעטשמע.,di,kretschme.,NA,di kretschme.,NA
5567,823,קרעפטן,NOUN,1,טן,-en,די ספעציעלע קרעפטן,di,ss{p-f}eziele,kre{p-f}tn,di ss{p-f}eziele kre{p-f}tn,NA
2588,5212,ראבאטישע,ADJ,1,ע,-e,די ראבאטישע וועלט,di,r{a-o}{b-v}{a-o}tische,welt,di r{a-o}{b-v}{a-o}tische welt,NA
11986,8593,ראגן,NOUN,1,גן,-en,די ליידיקע ראגן,di,leidike,r{a-o}gn,di leidike r{a-o}gn,NA
3346,6842,ראדיאלאגיע,ADJ,1,ע,-e,דעם ראדיאלאגיע אפטייל,dem,r{a-o}di{a-o}l{a-o}gie,a{p-f}teil,dem r{a-o}di{a-o}l{a-o}gie a{p-f}teil,NA
4397,9051,ראדיאציע,ADJ,1,ע,-e,די ראדיאציע פון,di,r{a-o}di{a-o}zie,von,di r{a-o}di{a-o}zie von,NA
379,833,ראדיקאלע,ADJ,1,לע,-le,די ראדיקאלע מוסולמענער,di,r{a-o}dik{a-o}le,m{u-o}ss{u-o}lmener,di r{a-o}dik{a-o}le m{u-o}ss{u-o}lmener,NA
2889,5872,"ראזשינקע,",ADJ,1,NA,-e,"די ראזשינקע,",di,"r{a-o}sschinke,",NA,"di r{a-o}sschinke,",NA
9352,5375,ראטאציע,NOUN,1,ע,-e,די ערשטע ראטאציע,di,erschte,r{a-o}t{a-o}zie,di erschte r{a-o}t{a-o}zie,NA
562,1195,"ראטאציע,",ADJ,1,ע,-e,"א ראטאציע,",a,"r{a-o}t{a-o}zie,",NA,"a r{a-o}t{a-o}zie,",NA
