"","date","docname","from","to","pre","keyword","post","pattern"
"1039","2014-12-17","zo_1344208.xhtml",2324,2324,"er in der Vergangenheit gegen einen geplanten Moscheeneubau in Leipzig mobilmachte . Regelmäßig marschiert er inzwischen bei den Dresdner Pegida-Demos mit , am Rande der Kundgebungen habe er sich auch immer wieder mit » anderen","AfD-Leuten","« getroffen , sagt er . Zu den Organisatoren von Legida gehört nach ZEIT- Informationen auch Felix Koschkar , ein 27-jähriger Mechatroniker , der als Vertreter der identitären Bewegung auch Bindeglied zur extremen Rechten ist","AfD|AFD"
"1040","2014-12-17","zo_1344208.xhtml",2367,2367,"den Organisatoren von Legida gehört nach ZEIT- Informationen auch Felix Koschkar , ein 27-jähriger Mechatroniker , der als Vertreter der identitären Bewegung auch Bindeglied zur extremen Rechten ist . Dieses Jahr wollte er für die","AfD","in den Landtag in Dresden einziehen und gründete den Rechtsaußen-Flügel der Partei , die Patriotische Plattform , mit . Tillschneider wird auf der Legida-Seite als » Mitstreiter « vorgestellt . Der Akademische Rat am Lehrstuhl","AfD|AFD"
"1041","2014-12-17","zo_1344208.xhtml",2417,2417,"Patriotische Plattform , mit . Tillschneider wird auf der Legida-Seite als » Mitstreiter « vorgestellt . Der Akademische Rat am Lehrstuhl für Islamwissenschaft an der Universität Bayreuth hat vor Kurzem den Arbeitskreises Islam in der","AfD","gegründet . Tillschneider soll bei einer Veranstaltung des AfD-Nachwuchses damit geprahlt haben , er sei mit den Tätern eines » Schweinekopf-Anschlags « auf den Bauplatz einer Moschee befreundet , berichten Teilnehmer . Tillschneider bestreitet das","AfD|AFD"
"1042","2014-12-17","zo_1344208.xhtml",2426,2426,"Legida-Seite als » Mitstreiter « vorgestellt . Der Akademische Rat am Lehrstuhl für Islamwissenschaft an der Universität Bayreuth hat vor Kurzem den Arbeitskreises Islam in der AfD gegründet . Tillschneider soll bei einer Veranstaltung des","AfD-Nachwuchses","damit geprahlt haben , er sei mit den Tätern eines » Schweinekopf-Anschlags « auf den Bauplatz einer Moschee befreundet , berichten Teilnehmer . Tillschneider bestreitet das . Wenn man ihn fragt , ob es nicht","AfD|AFD"
"1043","2014-12-17","zo_1344208.xhtml",2613,2613,", das in der DNA des Islams enthalten sei . Pegida sei ein » Rammbock « gegen die Untätigkeit der Politik in dieser Frage . Wie schwer sich die etablierte Politik mit Pegida und der","AfD","tut , konnte man zuletzt bei den Parteitagen von CDU und CSU beobachten . Solange es rechts keine Konkurrenz gab , war vor allem die CSU die Partei , die den rechten Rand integrierte .","AfD|AFD"
"1044","2014-12-17","zo_1344208.xhtml",2654,2654,"bei den Parteitagen von CDU und CSU beobachten . Solange es rechts keine Konkurrenz gab , war vor allem die CSU die Partei , die den rechten Rand integrierte . Nun aber , da die","AfD","erfolgreich im Protestlager wildert , ist alles anders . Wenn die CSU offensiv mit Ausländer- oder Europaskepsis wirbt , wirkt das plötzlich wie eine Bestätigung der Konkurrenz . So erlebte es die CDU in den","AfD|AFD"
"1045","2014-12-17","zo_1344171.xhtml",187,187,"Mahnwachen « -Bewegung und die » Montagsdemonstrationen « . Auch ihre Parolen sind oft verwirrend , einige klingen rechtsradikal und ausländerfeindlich , andere links und rebellisch . Ist es eine Apo von rechts mit der","AfD","als parlamentarischem Arm ? Ist es eine Sammlungsbewegung , die links und rechts und in der Mitte im Trüben fischt und die Enttäuschten dieser Republik einsammelt - all die Nichtwähler , die Abgehängten und Verängstigten","AfD|AFD"
"1046","2014-12-17","zo_1344171.xhtml",498,498,", auch wenn bei einigen die Laufrichtung eine andere ist . Der Querfront-Denker Jürgen Elsässer zum Beispiel kommt von ganz links , er ist Dauerredner bei den » Montagsdemonstrationen « und pflegt auch Kontakte zur","AfD",". In jungen Jahren schrieb er für das KP-Organ Arbeiterkampf , er war Mitbegründer der Jungle World , Mitarbeiter von konkret und Redakteur beim Neuen Deutschland . Als er dort rausflog , gründete er eine","AfD|AFD"
"1047","2014-12-17","zo_1344554.xhtml",400,400,"einem Nullsummenspiel frönt , das vielleicht nicht auf » mors tua vita mea « , gewiss aber auf » Dein Reichtum ist meine Armut « setzt . Schließlich gilt der » Rettungsfonds « sowohl der","AfD","als auch der Kanzlerin als » Eigentum « , das sich die Nichtstuer-Länder , die Heuschrecken aus dem Süden , unter den Nagel reißen . Chauvinisten-Propaganda , der sich selbst die SPD nicht entziehen kann","AfD|AFD"
"1048","2014-12-17","zo_1344378.xhtml",158,158,"8 . Dezember erscheint der Spiegel mit einer Enthüllungsgeschichte über Thüringens CDU-Fraktionschef Mike Mohring . Der habe in den vergangenen Monaten heftiger an einem irgendwie gearteten Bündnis seiner Partei mit der Alternative für Deutschland (","AfD",") gewerkelt , als dies bislang bekannt gewesen sei , schreibt das Magazin . Belegt und garniert wird das mit ausführlichen Zitaten , die Mohring in einer internen Fraktionsvorstandssitzung von sich gegeben haben soll .","AfD|AFD"
"1049","2014-12-17","zo_1344378.xhtml",207,207,". Belegt und garniert wird das mit ausführlichen Zitaten , die Mohring in einer internen Fraktionsvorstandssitzung von sich gegeben haben soll . » Mindestens muss klar sein : Die CDU muss stehen , und die","AfD","muss stehen « , das soll er zum Beispiel über die Strategie der Union bei der Ministerpräsidentenwahl im Landtag gesagt haben . Womöglich , weil die Zitate so präzise wiedergegeben sind , vermutet man in","AfD|AFD"
"1050","2014-12-17","zo_1344378.xhtml",387,387,"Mobiltelefone und andere technische Geräte beschlagnahmt haben « . Kann das denn alles wahr sein ? Die Sache schlägt in jedem Fall Wellen . Mohring steht seitdem als derjenige da , der beinahe mit der","AfD","koaliert hätte - was nicht nur in der CDU noch immer ein heftiger Tabubruch ist . Auf dem Unions-Parteitag in Köln , der wenige Tage nach der Spiegel- Enthüllung stattfindet , fliegt Mohring aus dem","AfD|AFD"
"1051","2014-12-17","zo_1344378.xhtml",437,437,"ist . Auf dem Unions-Parteitag in Köln , der wenige Tage nach der Spiegel- Enthüllung stattfindet , fliegt Mohring aus dem Bundesvorstand der Partei . Wohl als Strafe für seine allzu mutige Anbändelei mit der","AfD",". Es sieht zunächst so aus , als sei Mohring , für den Politik immer auch ein Spiel ist , diesmal zu weit gegangen , als schade dieser Vorgang seiner Karriere . Der Unterschied zu","AfD|AFD"
"1052","2014-12-17","zo_1344378.xhtml",689,689,"wählt ihn seine Partei zum neuen Landesvorsitzenden ; zum Nachfolger von Christine Lieberknecht in diesem Amt . Mohring , das ist besonders interessant , lässt sich den ganzen Tag über zu keiner Aussage über die","AfD","hinreißen . Man könnte meinen , das liege daran , dass er an dem Thema kein Interesse mehr hat . Man könnte aber auch zu dem Schluss kommen , dass er jetzt zunächst einmal andere","AfD|AFD"
"1053","2014-12-17","zo_1344378.xhtml",751,751,"Schluss kommen , dass er jetzt zunächst einmal andere die schmutzige Arbeit machen lässt . Zum Beispiel fordert Thüringens Alt-Ministerpräsident Dieter Althaus , seine Union müsse selbst entscheiden dürfen , wie sie es mit der","AfD","halte . Dass er als Landeschef jetzt qua Satzung automatisch wieder im Bundesvorstand der CDU sitzt , bereitet Mohring sichtlich Vergnügen . In die Mikrofone sagt er Sätze wie diesen : » Viele Grüße nach","AfD|AFD"
"1054","2014-12-17","zo_hamburg.xhtml",59,59,"- im Wahlkampf birgt das eine Gefahr VON CHARLOTTE PARNACK ( 358 Wörter ) Funktioniert nicht Warum zeigen Fußgänger-Ampeln vor mir Grün , hinter mir aber Rot ? VON MARK SPÖRRLE ( 448 Wörter )","AfD","Was macht die Partei in der Lokalpolitik ? Auf Spurensuche ( 1567 Wörter ) Universität Der Vertrag von Dieter Lenzen soll vorzeitig verlängert werden VON OLIVER HOLLENSTEIN ( 339 Wörter ) Die Bloßstellung Zana Ramadani","AfD|AFD"
"1055","2014-12-17","zo_1343760.xhtml",561,561,"man sie zu Fuß über ein paar progressive Ampeln schickt . Haben auch Sie eine Frage , ärgert Sie auch etwas ? Schreiben Sie uns : warumfunktioniertdasnicht@zeit.de Foto : TIPS-Images / Bildagentur-online nächster Artikel :","AfD","Was macht die Partei in der Lokalpolitik ? Auf Spurensuche [ Übersicht Hamburg ] [ Ressort-Übersicht ]","AfD|AFD"
"1056","2014-12-17","zo_1343773.xhtml",18,18,"[ Übersicht Hamburg ] [ nächster Artikel ] Moin , wir sind die Neuen Was macht die","AfD","in der Lokalpolitik ? Auf Spurensuche in den sieben Hamburger Bezirken ( 1567 Wörter ) Flagge zeigen : Eine AfD-Anhängerin in Hamburg Altona : Die Selbstbewussten Gerade mal zwei Anträge in fünf Sitzungen . Das","AfD|AFD"
"1057","2014-12-17","zo_1343773.xhtml",38,38,"Hamburg ] [ nächster Artikel ] Moin , wir sind die Neuen Was macht die AfD in der Lokalpolitik ? Auf Spurensuche in den sieben Hamburger Bezirken ( 1567 Wörter ) Flagge zeigen : Eine","AfD-Anhängerin","in Hamburg Altona : Die Selbstbewussten Gerade mal zwei Anträge in fünf Sitzungen . Das ist die Bilanz einer Partei , die nicht weniger darstellen will als » die Neu-Formierung des selbstbewussten Bürgertums in Deutschland","AfD|AFD"
"1058","2014-12-17","zo_1343773.xhtml",95,95,"die nicht weniger darstellen will als » die Neu-Formierung des selbstbewussten Bürgertums in Deutschland « , so hat es der promovierte Wirtschaftswissenschaftler Bernd Baumann erklärt , der gemeinsam mit dem Rechtsanwalt Claus Schülke für die","AfD","in der Bezirksversammlung Altona sitzt . Eine mehrstündige Mammutsitzung Ende November hätte reichlich Gelegenheit geboten , das Versäumte nachzuholen.Flagge zu zeigen . Gleich zu Beginn geht es um das Flüchtlingsproblem . Wird AfD-Mann Schülke ,","AfD|AFD"
"1059","2014-12-17","zo_1343773.xhtml",128,128,"für die AfD in der Bezirksversammlung Altona sitzt . Eine mehrstündige Mammutsitzung Ende November hätte reichlich Gelegenheit geboten , das Versäumte nachzuholen.Flagge zu zeigen . Gleich zu Beginn geht es um das Flüchtlingsproblem . Wird","AfD-Mann","Schülke , der schon mal in der rechtslastigen Zeitung Junge Freiheit das » Schweigen der Presse « zu den angeblich hohen Fallzahlen migrantischer Kriminalität gegeißelt hat , den Moment nutzen ? FDP und Linke beschweren","AfD|AFD"
"1060","2014-12-17","zo_1343773.xhtml",189,189,"hat , den Moment nutzen ? FDP und Linke beschweren sich darüber , dass der Senat Polizeirecht nutzt , um eine Flüchtlingsunterkunft im Bezirk durchzusetzen , das gehe im hilfsbereiten Altona auch anders . Die","AfDler","sitzen unbeteiligt auf der rechten Seite im Kollegiensaal des Rathauses , wälzen Akten und flüstern sich ab und an was zu . Sie melden sich nicht . Kurz vor der Pause sorgen sie doch noch","AfD|AFD"
"1061","2014-12-17","zo_1343773.xhtml",248,248,"melden sich nicht . Kurz vor der Pause sorgen sie doch noch für große Heiterkeit . Allerdings eher unfreiwillig . Als die SPD-Fraktion einen Antrag zur Stadtteilkultur stellt , gehen plötzlich auch die Arme der","AfDler","in die Höhe . Spontan bricht Lachen aus bei den anderen Fraktionen wie im Publikum . SPD und AfD stimmen gemeinsam ? Das ist neu . CHRISTOPH TWICKEL Bergedorf : Der Promi Dirk Nockemann wischt","AfD|AFD"
"1062","2014-12-17","zo_1343773.xhtml",267,267,". Als die SPD-Fraktion einen Antrag zur Stadtteilkultur stellt , gehen plötzlich auch die Arme der AfDler in die Höhe . Spontan bricht Lachen aus bei den anderen Fraktionen wie im Publikum . SPD und","AfD","stimmen gemeinsam ? Das ist neu . CHRISTOPH TWICKEL Bergedorf : Der Promi Dirk Nockemann wischt über seinen Tablet-Rechner , lehnt sich zurück , fischt sein Handy aus der Innentasche seines Jacketts , tippt dreimal","AfD|AFD"
"1063","2014-12-17","zo_1343773.xhtml",363,363,"geht um Kita-Plätze für Flüchtlingskinder . Nockemann setzt die Brille ab , wischt sich durchs Gesicht , verdreht die Augen . Sein Adlatus grinst . Nockemann , ehemaliger Innensenator der Schill-Partei , ist der prominenteste","AfD-Mann","in den Bezirken . Vielleicht hätte Nockemann zum Thema » Deutschland und Europa - Warum Reformen notwendig sind « etwas zu sagen , darüber spricht gerade Parteichef Bernd Lucke , nur 900 Meter entfernt .","AfD|AFD"
"1064","2014-12-17","zo_1343773.xhtml",491,491,"nichts zu sagen . Fast nichts . Meister hat einen Antrag gestellt , die Straßenschäden im Curslacker Heerweg im Verkehrsausschuss zu behandeln . Dem Antrag wird einstimmig stattgegeben . Das ist fair . Denn die","AfD","stimmt im Gegenzug recht konsequent mit der Mehrheit . Nockemann hebt dazu lustlos den Arm . Ansonsten spielt er mit seinen diversen Gerätschaften oder verfolgt kopfschüttelnd die Debatte . Nur einmal klopft er dann doch","AfD|AFD"
"1065","2014-12-17","zo_1343773.xhtml",544,544,"spielt er mit seinen diversen Gerätschaften oder verfolgt kopfschüttelnd die Debatte . Nur einmal klopft er dann doch begeistert auf den Tisch - am Ende der Sitzung . OLIVER HOLLENSTEIN Eimsbüttel : Die Enthaltsamen Die","AfD","in Eimsbüttel , das sind Wolfram Heinrich , 54 , zwei Kinder , Projektleiter für Elektronik . Und André Tierling , 45 Jahre , zurückgekämmtes schwarzes Haar , im » Bereich Healthcare « tätig .","AfD|AFD"
"1066","2014-12-17","zo_1343773.xhtml",642,642,"Bisweilen nicht einmal die politische Meinung . Eine Abstimmung steht an , es geht um mehr Rechte für kleine Parteien in den Parlamenten , ein Antrag der SPD . Und was macht die kleine Partei","AfD","? Tierling stimmt zu . Heinrich enthält sich . So ist das öfter . Ob es um den Verkehr in der Gärtnerstraße geht oder um Parkbügel in der Emil-Andresen-Straße : Einer von der AfD ist","AfD|AFD"
"1067","2014-12-17","zo_1343773.xhtml",676,676,"Partei AfD ? Tierling stimmt zu . Heinrich enthält sich . So ist das öfter . Ob es um den Verkehr in der Gärtnerstraße geht oder um Parkbügel in der Emil-Andresen-Straße : Einer von der","AfD","ist dafür , einer enthält sich . Meistens aber enthalten sich beide . Bei der Sanierung von Sportanlagen , bei sicheren Schulwegen oder besseren Radwegen : Enthaltung mit neutralem Gesichtsausdruck . Dann , endlich ,","AfD|AFD"
"1068","2014-12-17","zo_1343773.xhtml",721,721,"enthalten sich beide . Bei der Sanierung von Sportanlagen , bei sicheren Schulwegen oder besseren Radwegen : Enthaltung mit neutralem Gesichtsausdruck . Dann , endlich , geht es um Beratungsstellen gegen Islamismus - ein echtes","AfD-Thema",". Und die beiden ? Enthalten sich . Ein Streit bricht los , die anderen Parteien diskutieren über die Zukunft des Bunkers am Eidelstedter Weg . Als es laut wird , geht Tierling aus dem","AfD|AFD"
"1069","2014-12-17","zo_1343773.xhtml",849,849,"einer aus der Fraktion der Linken : » Vielen Dank ! « Und ein anderer : » Es wäre interessant zu hören , was Sie eigentlich selbst wollen . « Aber Bischoff , Fraktionsvorsitzender der","AfD","in Harburg , lässt sich nicht beirren . Es gilt , eine Rede zu halten . Es ging laut zu in der Sitzung der Bezirksversammlung bisher , später an diesem Abend Ende November wird nach","AfD|AFD"
"1070","2014-12-17","zo_1343773.xhtml",959,959,"schaffen Konflikte zwischen der großen Koalition und der Opposition . Und seit vor einigen Wochen zwei Grüne und zwei SPDler eine neue liberale Fraktion gründeten , ist die Stimmung ohnehin gereizt . Nur die drei","AfD-Abgeordneten","spielen im Harburger Politdrama bisher nicht mit . Zu den Streitthemen haben sie nichts gesagt . Nun geht Bischoff zum Pult . In Ermangelung eines eigenen Antrags hat die AfD einfach einen Vorschlag der Linken","AfD|AFD"
"1071","2014-12-17","zo_1343773.xhtml",989,989,"gereizt . Nur die drei AfD-Abgeordneten spielen im Harburger Politdrama bisher nicht mit . Zu den Streitthemen haben sie nichts gesagt . Nun geht Bischoff zum Pult . In Ermangelung eines eigenen Antrags hat die","AfD","einfach einen Vorschlag der Linken auf die Tagesordnung gesetzt , dem sie widerspricht . Die Linke fordert , Bundeswehr-Informationsveranstaltungen an Schulen zu verbieten . Bischoff zitiert aus dem Grundgesetz , was die Bundeswehr ist .","AfD|AFD"
"1072","2014-12-17","zo_1343773.xhtml",1057,1057,"Bundeswehr ist . Am Ende seiner Rede sagt er : » Eine Aussperrung der Bundeswehr scheint nicht angemessen . « Außer den Linken halten alle den Antrag für Quatsch . Er wird abgelehnt . Die","AfD","hat erreicht , was sie wollte . Relativ ruhig . OLIVER HOLLENSTEIN Mitte : Die Provokateure Eigentlich gibt es im Bezirk Mitte ein stilles Abkommen zwischen den Parteien : Wenn einer von der AfD polemisiert","AfD|AFD"
"1073","2014-12-17","zo_1343773.xhtml",1091,1091,"Die AfD hat erreicht , was sie wollte . Relativ ruhig . OLIVER HOLLENSTEIN Mitte : Die Provokateure Eigentlich gibt es im Bezirk Mitte ein stilles Abkommen zwischen den Parteien : Wenn einer von der","AfD","polemisiert oder provoziert , dann halten wir uns zurück . Dann geht nur einer von uns ans Mikrofon und rückt den Angriff zurecht , sachlich und knapp . Bloß nicht provozieren lassen . So weit","AfD|AFD"
"1074","2014-12-17","zo_1343773.xhtml",1136,1136,". Dann geht nur einer von uns ans Mikrofon und rückt den Angriff zurecht , sachlich und knapp . Bloß nicht provozieren lassen . So weit die Theorie . In der Praxis tritt Ende November","AfD-Fraktionschef","Kay Gottschalk ans Rednerpult , in Sakko , Jeans und spacigen schwarzen Turnschuhen . Sein Ton ist schneidig . Es geht um gekürzte Mittel für den Stadtteilbeirat St . Georg . » Meine Damen und","AfD|AFD"
